"ATF4" "ATF6" "HNF4A" "NR1H3" "XBP1"
"PG 18:2;0_22:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PG 18:2;0_22:2;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PG 18:2;0_22:3;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PG 18:2;0_22:4;0" 0.829624618420166 0.809136562975573 0.674391229036278 0.0492483631541027 0.302599702317709
"PG 18:2;0_22:5;0" 0.899900073755302 0.759254790286237 0.739188704105022 0.11086620649872 0.228410028988096
"PG 18:2;0_22:6;0" 0.672436791224792 0.968541959658147 0.745868786902945 -0.248447893686016 0.164690930078415
"PG 18:3;0_22:5;0" NA NA NA NA NA
"PG 19:0;0_19:1;0" -0.613207947362248 -0.300413118997009 -0.864370311305606 -0.124432838108215 0.406540381499645
"PG 19:1;0_19:1;0" 0.515006899957082 0.971765069645094 0.570548894969498 -0.310683822039979 0.297725787160628
"PG 19:1;0_22:6;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PG 19:2;0_22:5;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PG 20:0;0_20:3;0" NA NA NA NA NA
"PG 20:0;0_20:4;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PG 20:0;0_22:6;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PG 20:1;0_20:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PG 20:1;0_20:3;0" 0.622247341087826 0.860413326960791 0.489392836535252 -0.0860502152083888 0.440672620248047
"PG 20:1;0_20:4;0" 0.59617002127541 0.859803055664457 0.465391331529895 -0.115753601552873 0.436603458336051
"PG 20:1;0_22:5;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PG 20:1;0_22:6;0" -0.323584967228319 -0.621864668094699 -0.81732384756128 0.486818604852975 0.523980481350439
"PG 20:2;0_20:2;0" 0.673590040292188 0.856038486814519 0.534655949223803 -0.0565890104073938 0.413501882631085
"PG 20:2;0_20:3;0" 0.602226274910062 0.853806208815109 0.463639706524676 -0.0968082175020405 0.448870091435636
"PG 20:2;0_20:4;0" 0.327455449450538 -0.516254896075286 -0.0622530739601741 0.981623844879643 0.342942822754951
"PG 20:2;0_22:4;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PG 20:2;0_22:5;0" -0.294334931314076 -0.670086847810631 -0.796393414351351 0.53065399794647 0.482212444357048
"PG 20:2;0_22:6;0" -0.356877414400567 -0.554604720335528 -0.83487336834893 0.426517764074108 0.570857873267029
"PG 20:3;0_20:3;0" -0.528944705127498 -0.862368212080809 -0.89148765190999 0.437998631856617 0.273807714359629
"PG 20:3;0_20:4;0" 0.882947660338075 0.77404508600501 0.7233791060015 0.0946646377882815 0.248630987696945
"PG 20:3;0_22:5;0" -0.361346595072027 -0.544314083347454 -0.83658953309393 0.41736178816098 0.577083087912062
"PG 20:3;0_22:6;0" 0.897505810055608 0.761480756936344 0.736946965826331 0.10851149633698 0.231381463729028
"PG 20:4;0_20:4;0" 0.420782350593537 0.892304180042298 0.400862645713737 -0.398265759190908 0.28118034011264
"PG 20:4;0_22:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PG 20:4;0_22:5;0" 0.441143633601838 0.979235291434568 0.540706635665127 -0.382951015047496 0.274860673279919
"PG 20:4;0_22:6;0" 0.842082317292742 0.802199783019755 0.685754393379954 0.0592468605831876 0.291054551733209
"PG 22:1;0_22:6;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PG 22:2;0_22:5;0" NA NA NA NA NA
"PG 22:4;0_22:4;0" NA NA NA NA NA
"PG 22:4;0_22:5;0" NA NA NA NA NA
"PG 22:5;0_22:5;0" 0.592570720239755 0.843825102711649 0.44531129046609 -0.114138632878533 0.437085885517373
"PG 22:5;0_22:6;0" -0.473668375804488 -0.704783699117003 -0.256318975173793 -0.170952300974401 -0.750498549930293
"PG 22:6;0_22:6;0" -0.0817985587687022 -0.249576399099878 0.329581613298271 -0.110960027111956 -0.723930065782386
"PI 12:0;0_16:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 12:0;0_18:0;0" NA NA NA NA NA
"PI 12:0;0_18:1;0" NA NA NA NA NA
"PI 13:0;0_17:0;0" NA NA NA NA NA
"PI 14:0;0_16:0;0" -0.0297299778394334 -0.851716803143067 -0.477961558780107 0.71305466788849 0.0907220016669586
"PI 14:0;0_16:1;0" -0.334285807295453 -0.601873198519124 -0.823789619673625 0.468805377054393 0.539134985053721
"PI 14:0;0_18:0;0" -0.0928009979474824 -0.263850746888801 0.317219928008642 -0.176588928881478 -0.796215475576833
"PI 14:0;0_18:1;0" -0.461286150892745 -0.748541916383722 -0.283555840710214 0.256133117116539 -0.344053252644663
"PI 14:0;0_18:2;0" NA NA NA NA NA
"PI 14:0;0_19:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 14:0;0_20:0;0" NA NA NA NA NA
"PI 14:0;0_20:1;0" 0.887142914560665 0.770585880862175 0.727278525039129 0.0985765814451953 0.243796276310973
"PI 14:0;0_20:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 14:0;0_20:3;0" -0.309761069684314 0.254432014592823 -0.20640162568559 -0.825694727395597 -0.272560088363218
"PI 14:0;0_20:4;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PI 14:0;0_22:5;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 14:1;0_16:0;0" -0.354798283172624 -0.559277188675933 -0.83401672905148 0.430680626634267 0.567955651220015
"PI 14:1;0_18:0;0" -0.792288068960716 -0.892191208736398 -0.743336518911536 0.0775631747263269 -0.221866240223688
"PI 14:1;0_18:1;0" NA NA NA NA NA
"PI 15:0;0_15:0;0" -0.772111525256818 -0.914929184656294 -0.759335480915599 0.121220367833813 -0.195152703942923
"PI 15:0;0_17:0;0" -0.099718425141013 -0.22911750209916 0.181027769218713 0.327152194889901 -0.105471292199228
"PI 15:0;0_17:1;0" 0.496395769058552 0.533490263449233 0.903046593297657 -0.307478067977568 -0.565572179959636
"PI 15:0;0_18:0;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PI 15:0;0_18:1;0" -0.460597789847877 -0.696310785953774 -0.22738614265953 -0.147588459606083 -0.744926781133307
"PI 15:0;0_20:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 15:0;0_20:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 15:0;0_20:3;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 15:0;0_22:1;0" -0.390464886334137 0.0656536559381686 -0.0572275442288259 -0.906596778314819 -0.72057474068501
"PI 15:0;0_22:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 15:0;0_22:3;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 15:1;0_18:0;0" -0.238644464738402 -0.174871841154307 -0.664015774856834 0.0542750085720184 0.493301588496824
"PI 15:1;0_19:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 16:0;0_16:1;0" 0.830041076557456 0.726498705090468 0.995341345004062 -0.106708566428334 -0.261501742961741
"PI 16:0;0_16:2;0" NA NA NA NA NA
"PI 16:0;0_17:0;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PI 16:0;0_17:1;0" -0.788380561042937 -0.574375099589722 -0.509737905500081 -0.472692114302099 -0.598117370534919
"PI 16:0;0_18:0;0" 0.767009235631896 0.764982996335695 0.989818364857657 -0.19143454064989 -0.282061653752594
"PI 16:0;0_18:1;0" 0.0697488565956661 0.00353979221603434 -0.233032872217126 0.713348319576861 0.941466247152135
"PI 16:0;0_18:2;0" 0.750121702533065 0.401496911747046 0.940980645481835 0.0855146381212985 -0.414499133522772
"PI 16:0;0_18:3;0" -0.40995329740374 -0.00795215790193622 -0.0727035317870807 -0.873953628761854 -0.763236556181038
"PI 16:0;0_19:0;0" NA NA NA NA NA
"PI 16:0;0_19:1;0" -0.157437163114017 -0.343659663522872 0.232702675195294 -0.191023541536403 -0.822567724580074
"PI 16:0;0_19:2;0" -0.580805208894691 -0.622058317664367 -0.315635752029324 -0.360166619480806 -0.763504905836977
"PI 16:0;0_19:3;0" 0.44222046169705 -0.0303964042973269 0.536916650524625 0.554812087603142 -0.051033976188617
"PI 16:0;0_20:0;0" NA NA NA NA NA
"PI 16:0;0_20:1;0" 0.739184352440366 0.390867874371997 0.93480506159209 0.0934491338753656 -0.412118714054078
"PI 16:0;0_20:2;0" 0.711080851968515 0.32824545807479 0.895874848375101 0.180089429751762 -0.36169584180425
"PI 16:0;0_20:3;0" -0.087737361921373 -0.312922616840578 0.0836822651947494 0.496674658301803 0.049505333258568
"PI 16:0;0_20:4;0" -0.0583789674799572 0.169410140753938 0.497171159767817 -0.37397385683272 -0.617309727711845
"PI 16:0;0_20:5;0" 0.777924315978277 0.361943153917521 0.91990644423027 0.190392309875141 -0.343091010272255
"PI 16:0;0_21:1;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PI 16:0;0_21:2;0" -0.755125040091195 -0.921739807185385 -0.743257345586466 0.13309870208137 -0.20984761262649
"PI 16:0;0_21:3;0" -0.748610236729085 -0.50381368261021 -0.450751815277502 -0.551979467517251 -0.651637578369827
"PI 16:0;0_22:1;0" -0.514848918425322 -0.694503112534966 -0.285832239542881 -0.214543131100883 -0.746867511777745
"PI 16:0;0_22:2;0" -0.549895308531262 -0.655950202675014 -0.300136132256719 -0.295493320689505 -0.760730508446825
"PI 16:0;0_22:3;0" 0.345294678309102 0.236521961474388 0.744803861742675 -0.0518522626486795 -0.507278328707756
"PI 16:0;0_22:4;0" 0.507569831921837 0.367317481783175 0.869840710218096 -0.118030098761767 -0.554997680157701
"PI 16:0;0_22:5;0" 0.757606297388098 0.33541724866199 0.90265359851965 0.217825984826467 -0.32893678387659
"PI 16:0;0_22:6;0" 0.752918303318838 0.371374972833847 0.925136878835141 0.145185425931688 -0.377546803354119
"PI 16:1;0_16:1;0" NA NA NA NA NA
"PI 16:1;0_17:0;0" -0.750721846301792 -0.509510196448868 -0.454127495687443 -0.545969987415039 -0.649217633200086
"PI 16:1;0_18:0;0" 0.671195061846393 0.513704939921185 0.961533653464725 -0.145075736277138 -0.511789411108985
"PI 16:1;0_18:1;0" 0.627469200730985 0.107583608264921 0.69876230053266 0.501080879704895 -0.115290805607372
"PI 16:1;0_18:2;0" 0.151537731516692 0.0560852172827898 0.583118800788025 -0.0655605295655812 -0.565399690591814
"PI 16:1;0_19:0;0" -0.482512071851074 -0.645657476329356 -0.238050150028042 -0.273187578327433 -0.795157605603866
"PI 16:1;0_19:1;0" -0.452675254554505 -0.689318200049495 -0.208830213895058 -0.131387225416241 -0.738012802596861
"PI 16:1;0_19:2;0" NA NA NA NA NA
"PI 16:1;0_20:0;0" -0.323092560195823 -0.62275166351692 -0.817009625789204 0.487619801899177 0.523281371217178
"PI 16:1;0_20:1;0" -0.486463264495503 -0.731223742691271 -0.252464089941721 -0.0253422751581926 -0.635585683532543
"PI 16:1;0_20:2;0" -0.284414692616184 -0.493138114641023 0.0452029689578036 0.0820343304420022 -0.5347478221069
"PI 16:1;0_20:3;0" 0.291256617767159 0.133841178608596 0.658144442737636 0.0809859747191359 -0.411399951909355
"PI 16:1;0_20:4;0" 0.381633001291766 0.126163443340204 0.681855106100823 0.195348179721902 -0.342974974794375
"PI 16:1;0_22:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 16:1;0_22:1;0" -0.392223922591092 -0.137572421150943 0.104450816321564 -0.662044991008688 -0.878914727229054
"PI 16:1;0_22:5;0" 0.345498354225072 -0.497970114647544 -0.052775883275013 0.984690096618166 0.357269783939967
"PI 16:2;0_18:0;0" -0.122501513664457 -0.300735374172579 0.279007426148535 -0.110886092049008 -0.734700693976147
"PI 16:2;0_18:1;0" -0.726714218043243 -0.831834597422858 -0.566024120611974 -0.0220525352931061 -0.424071990118884
"PI 17:0;0_17:0;0" -0.392646970894545 -0.619892174394516 -0.116548370916723 -0.180683791190669 -0.796894698132087
"PI 17:0;0_17:1;0" 0.815585055411333 0.816202643165475 0.66163386762377 0.0383448308659001 0.314977354763483
"PI 17:0;0_18:0;0" NA NA NA NA NA
"PI 17:0;0_18:1;0" -0.791089881189039 -0.838970089613743 -0.654678464471097 -0.00430856749433653 -0.320319062643999
"PI 17:0;0_18:2;0" -0.338650569787807 -0.56206210209104 -0.0199658499717947 0.00493490963335469 -0.631606182260441
"PI 17:0;0_18:3;0" -0.496585547190536 0.386260415263139 -0.313680523802978 -0.789445120023662 0.0694093858021663
"PI 17:0;0_19:0;0" NA NA NA NA NA
"PI 17:0;0_19:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 17:0;0_19:3;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 17:0;0_20:1;0" -0.201062804921856 -0.327283835033114 -0.683007432192611 0.574289455819121 0.843572280783982
"PI 17:0;0_20:2;0" -0.551449610192556 -0.801498705526784 -0.366721855559591 0.0869330652449704 -0.491623092809466
"PI 17:0;0_20:3;0" -0.408489750825149 -0.705987261156519 -0.22711124307671 0.301181383768963 -0.305642540072944
"PI 17:0;0_20:4;0" -0.459029795140201 -0.695339071213945 -0.222502441704825 0.1584705406656 -0.43340546741206
"PI 17:0;0_20:5;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 17:0;0_22:3;0" -0.040287467207885 0.555858170609789 0.0161780141344919 -0.755201927232446 -0.0719271755770047
"PI 17:0;0_22:4;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 17:0;0_22:5;0" -0.280092127416902 -0.690629510802519 -0.784711922710907 0.549527469683436 0.461716755637633
"PI 17:1;0_17:1;0" -0.743739290044684 -0.838704954386433 -0.592692293438485 0.000350778390299844 -0.381802404378716
"PI 17:1;0_18:0;0" -0.346788302454394 -0.568424860475236 -0.0414344027477892 -0.181878794327021 -0.810626578824041
"PI 17:1;0_18:1;0" -0.361118086711346 -0.701714775148355 -0.20567630298308 0.363542621349478 -0.264997285768932
"PI 17:1;0_18:2;0" -0.64300291058213 -0.90578043146956 -0.568041501785887 0.136481831359539 -0.370009485208019
"PI 17:1;0_19:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 17:1;0_19:2;0" NA NA NA NA NA
"PI 17:1;0_20:0;0" -0.33667724526284 -0.597209893606313 -0.825135433782159 0.464615249540456 0.542511252635668
"PI 17:1;0_20:1;0" -0.499982832860352 -0.74519659982576 -0.278134747349568 0.0957792250397597 -0.502390940761834
"PI 17:1;0_20:2;0" -0.426101679160891 -0.96315846562574 -0.650692610150579 0.294825843419849 -0.24594184261932
"PI 17:1;0_20:3;0" -0.645718850129544 -0.950411308878694 -0.648851690220374 0.207317817325537 -0.278883389388682
"PI 17:1;0_20:4;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 17:1;0_22:2;0" NA NA NA NA NA
"PI 17:1;0_22:3;0" NA NA NA NA NA
"PI 17:1;0_22:4;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 18:0;0_18:0;0" NA NA NA NA NA
"PI 18:0;0_18:1;0" -0.536350766387196 -0.996386741526514 -0.680403974396569 0.36901038777878 -0.163293096275988
"PI 18:0;0_18:2;0" 0.34784894781321 0.109593134707922 0.658618409832378 0.189037939347079 -0.342642596022315
"PI 18:0;0_18:3;0" 0.605714902096453 0.070834841345408 0.657724946071465 0.545759354236195 -0.0741674992112599
"PI 18:0;0_19:1;0" -0.566197840820423 -0.994602656824129 -0.716812032184799 0.358567949005094 -0.132232400364674
"PI 18:0;0_19:2;0" 0.222891117149489 0.153445933547558 0.64921863265818 -0.0528553432579006 -0.502550202118505
"PI 18:0;0_19:3;0" 0.524003293279017 0.0605759467221187 0.646179360268003 0.475074789556592 -0.133577487028429
"PI 18:0;0_19:4;0" NA NA NA NA NA
"PI 18:0;0_20:1;0" 0.653056678431876 0.357353176092341 0.905267744383455 0.0614849648889861 -0.443954217511557
"PI 18:0;0_20:2;0" 0.514379459974925 0.0996542867682419 0.685734402979582 0.391466422749879 -0.204345998026299
"PI 18:0;0_20:3;0" -0.175662417299354 -0.741162692467693 -0.192633376639351 0.626940802575272 -0.0923885484477418
"PI 18:0;0_20:4;0" 0.801739515300137 0.12820505716029 0.676686308340345 0.653236956527913 0.054533066577344
"PI 18:0;0_20:5;0" 0.494447666412307 0.0629479417802279 0.646327284148092 0.438102349951369 -0.16301682877739
"PI 18:0;0_21:3;0" 0.344751469936752 0.170032770749849 0.702866770931381 0.0723321618765081 -0.425708138871102
"PI 18:0;0_21:4;0" NA NA NA NA NA
"PI 18:0;0_21:5;0" NA NA NA NA NA
"PI 18:0;0_22:3;0" 0.475738213923882 0.280880430715124 0.817069965912975 0.00922962218357953 -0.479742643628414
"PI 18:0;0_22:4;0" -0.0808569831164943 -0.247114109888617 0.326994122854829 -0.0665092679403598 -0.672791925785729
"PI 18:0;0_22:5;0" -0.0700364796083394 -0.232692196244663 0.338024304011585 -0.050217480405032 -0.649843323809967
"PI 18:0;0_22:6;0" 0.103088488570051 -0.012209213969912 0.544659849835057 -0.152923420720301 -0.697894848126064
"PI 18:1;0_18:1;0" -0.68008864605261 -0.899219520282101 -0.92414196953765 0.314770019930071 0.159206463435834
"PI 18:1;0_18:2;0" -0.345621935013771 -0.948733311679469 -0.453110689146109 0.513932234050365 -0.200577093018869
"PI 18:1;0_18:3;0" 0.328767050820307 -0.462787881198613 -0.0890911896533157 0.997418989080503 0.452389223966293
"PI 18:1;0_19:0;0" -0.621424396448 -0.959892479306666 -0.849628664366494 0.363492682445299 0.0511447892751965
"PI 18:1;0_19:1;0" -0.392095189663047 -0.684929452422328 -0.204537069498616 0.308795284591059 -0.294897943776912
"PI 18:1;0_19:2;0" -0.276866386442925 -0.728284863232139 -0.201215128929519 0.493349368187665 -0.185869725175199
"PI 18:1;0_19:3;0" -0.377975048209437 -0.979545297177056 -0.519759864858883 0.468124046098631 -0.219211098076483
"PI 18:1;0_20:0;0" 0.257519678610164 -0.293679425007523 0.182595222097707 0.801751973931394 0.229760271542497
"PI 18:1;0_20:1;0" -0.557339499460504 -0.970628622322279 -0.603301201760719 0.284847071895767 -0.284316448382695
"PI 18:1;0_20:2;0" -0.133374654151015 -0.865985782221052 -0.330027038087486 0.731097339786508 -0.0260550193499892
"PI 18:1;0_20:3;0" -0.552533869627018 -0.98213349733172 -0.790540333029965 0.412648925410614 0.00512956766682631
"PI 18:1;0_20:4;0" -0.490228351229752 -0.997708138839162 -0.644304845114176 0.396945704197975 -0.178614769373352
"PI 18:1;0_20:5;0" -0.448689844659025 -0.990831478569383 -0.583108875448073 0.400006872096791 -0.231407847306571
"PI 18:1;0_21:2;0" -0.690768810412901 -0.546441249305822 -0.39950376218528 -0.495458303991792 -0.706806515139444
"PI 18:1;0_21:3;0" -0.468399888077959 -0.942863635885739 -0.485724022578335 0.347684913539244 -0.310215267966992
"PI 18:1;0_22:2;0" 0.251640118464542 -0.507894149041492 -0.00351454585888006 0.93274937807432 0.263577123715704
"PI 18:1;0_22:3;0" -0.752178348950519 -0.786400765531404 -0.983926412356886 0.215006348695309 0.270533420208662
"PI 18:1;0_22:4;0" -0.726102881319363 -0.928062998730944 -0.708210116398197 0.145884192339751 -0.242895608029756
"PI 18:1;0_22:5;0" -0.726612619689285 -0.93130745089895 -0.716858208299493 0.152423844089835 -0.232208617248732
"PI 18:1;0_22:6;0" -0.514722125147781 -0.932411187863334 -0.496925646152018 0.275076892525812 -0.352216259843437
"PI 18:2;0_18:2;0" -0.130584666506383 -0.309154078044255 0.26384893178672 -0.0461285799496587 -0.663209668527788
"PI 18:2;0_19:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 18:2;0_19:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 18:2;0_20:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 18:2;0_20:1;0" -0.40674132038521 -0.827435209304497 -0.329106511996081 0.383662836892512 -0.282259538862645
"PI 18:2;0_20:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 18:2;0_20:3;0" -0.403837163699092 -0.638455325984237 -0.117235540790703 -0.0561961434321712 -0.689728424653308
"PI 18:2;0_20:4;0" -0.582679533571999 -0.833478413421265 -0.426894065643952 0.0301501477789429 -0.529274476783358
"PI 18:2;0_22:5;0" NA NA NA NA NA
"PI 19:0;0_20:3;0" 0.179461877526581 0.893888722191993 0.364706893051299 -0.690830495886257 0.0622269166621748
"PI 19:0;0_20:4;0" -0.573659316979047 -0.824813706428871 -0.407833541869945 0.0502158835934345 -0.516917752178625
"PI 19:0;0_20:5;0" NA NA NA NA NA
"PI 19:1;0_19:1;0" -0.311408224811629 -0.856488169260886 -0.656484515504854 0.769591402939348 0.36280940518814
"PI 19:1;0_20:2;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PI 19:1;0_20:3;0" -0.638135024345581 -0.397417872159431 -0.318554560953437 -0.64234813876528 -0.75216077444711
"PI 19:1;0_20:4;0" -0.315518391842785 -0.636051184143222 -0.812001785449994 0.499654266049717 0.512509267272329
"PI 20:0;0_20:3;0" -0.437783159457512 -0.664311576356781 -0.208804426307091 0.228915955232589 -0.337899818413709
"PI 20:0;0_20:4;0" -0.531169109986351 -0.778754585677465 -0.333454321417804 0.116606208393112 -0.466668621876133
"PI 20:1;0_20:2;0" 0.285513431714799 -0.256439402346912 0.207689034465735 0.80285802952646 0.249974806489082
"PI 20:1;0_20:3;0" -0.508293219799429 -0.981196094380085 -0.589913701502874 0.334932736117108 -0.268204406963027
"PI 20:1;0_20:4;0" -0.431189583767302 -0.880981104018697 -0.392415477456791 0.378602843889753 -0.292719500644457
"PI 20:1;0_20:5;0" NA NA NA NA NA
"PI 20:2;0_20:2;0" -0.392223922591092 -0.137572421150943 0.104450816321564 -0.662044991008688 -0.878914727229054
"PI 20:2;0_20:3;0" -0.447962861821684 0.154720503500928 -0.12882998178695 -0.944758530097325 -0.568153497785646
"PI 20:2;0_20:4;0" -0.180994645464369 0.209583974879432 0.26490272747574 -0.885345829518573 -0.853257713211887
"PI 20:3;0_20:3;0" -0.372765059189893 -0.594243017493744 -0.0937834913381352 -0.21945756460496 -0.82887311520738
"PI 20:3;0_20:4;0" 0.358577773621592 -0.394425073436731 -0.0429476237246284 0.997752477525378 0.491855502733942
"PI 20:4;0_20:4;0" 0.16944672254647 0.0753163346952332 0.615003627106553 -0.165784768112886 -0.676946219077339
"PS 14:0;0_14:0;0" NA NA NA NA NA
"PS 14:0;0_15:0;0" NA NA NA NA NA
"PS 14:0;0_18:0;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PS 14:0;0_18:1;0" 0.716781884026722 0.632261326560549 0.988007644158798 -0.174712560620639 -0.423637005989726
"PS 14:0;0_19:1;0" -0.391270313044312 0.0667643051768111 -0.0581215450264846 -0.907295839088508 -0.71888569249375
"PS 14:0;0_20:0;0" NA NA NA NA NA
"PS 14:0;0_20:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PS 14:0;0_21:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PS 14:1;0_18:0;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PS 15:0;0_17:0;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PS 15:0;0_17:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PS 15:0;0_18:1;0" -0.099718425141013 -0.22911750209916 0.181027769218713 0.327152194889901 -0.105471292199228
"PS 15:0;0_18:2;0" NA NA NA NA NA
"PS 15:0;0_19:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PS 15:0;0_20:1;0" -0.161934084197773 0.391551784901077 -0.313614908835321 -0.431536021536652 0.379840418906464
"PS 15:0;0_22:4;0" NA NA NA NA NA
"PS 16:0;0_16:0;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PS 16:0;0_16:1;0" 0.780096759992245 0.833696509896453 0.967933163093188 -0.199805424768972 -0.184814917385001
"PS 16:0;0_17:0;0" 0.161934084197773 -0.391551784901077 0.313614908835321 0.431536021536652 -0.379840418906464
"PS 16:0;0_17:1;0" -0.149261159679664 0.256312922479441 0.314965494785322 -0.885260728644366 -0.845793771361484
"PS 16:0;0_18:0;0" 0.153119535289189 0.609175694487938 0.686477273612807 -0.714761752719966 -0.62065374972325
"PS 16:0;0_18:1;0" 0.872966215605623 0.79826559362628 0.736400676171885 0.0630718098175501 0.237025660831086
"PS 16:0;0_18:2;0" 0.527461740152545 0.79861159957536 0.911335356714792 -0.418454813802824 -0.353552755757982
"PS 16:0;0_19:0;0" 0.865566231600495 0.602508805510752 0.865648608018611 0.323989609605993 0.136264903134451
"PS 16:0;0_19:1;0" 0.722187562206803 0.367192742564828 0.920564517761431 0.119209311528359 -0.39946680977793
"PS 16:0;0_19:2;0" NA NA NA NA NA
"PS 16:0;0_20:0;0" NA NA NA NA NA
"PS 16:0;0_20:1;0" 0.240112637823438 0.174538178840901 0.672242209707151 -0.416355033611894 -0.874420974722348
"PS 16:0;0_20:2;0" 0.745815820762882 0.544937163751481 0.98235258799934 -0.0940123554373752 -0.452908575640254
"PS 16:0;0_20:3;0" 0.829758644238007 0.783233547982433 0.982030014676738 -0.128535503873605 -0.198828277560986
"PS 16:0;0_20:4;0" 0.785872475257039 0.765755617193069 0.990491676053574 -0.171926493814588 -0.265261851522408
"PS 16:0;0_21:2;0" NA NA NA NA NA
"PS 16:0;0_21:3;0" 0.0297299778394334 0.851716803143067 0.477961558780107 -0.71305466788849 -0.0907220016669586
"PS 16:0;0_22:0;0" 0.155179662855116 0.0618180113163876 0.584249516354961 -0.0528025587236396 -0.546666341474904
"PS 16:0;0_22:1;0" 0.229381482933991 0.162780525819708 0.653824997628263 -0.443813185054642 -0.898619871025822
"PS 16:0;0_22:2;0" 0.469702063315757 0.614010757742321 0.897717640942055 -0.375242074830219 -0.521978651537351
"PS 16:0;0_22:3;0" -0.0880760526370689 0.404351289560661 0.416725318815172 -0.895988707522964 -0.773169133726613
"PS 16:0;0_22:4;0" 0.161934084197773 -0.391551784901077 0.313614908835321 0.431536021536652 -0.379840418906464
